"@timestamp",corp,path,query,msec
"Apr 5, 2022 @ 09:24:56.434","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=invoiceStatementNumber&start=0&count=25&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720%27%20AND%20invoiceStatementNumber%3C%2721%27&showTotalMatched=true&uniqueCallId=8cc598c4-bb4d-4611-9135-47c2bb74de7e","120,417"
"Apr 5, 2022 @ 09:24:11.135","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=invoiceStatementNumber&start=0&count=25&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720301%27%20AND%20invoiceStatementNumber%3C%2720302%27&showTotalMatched=true&uniqueCallId=eeba0921-8de3-466a-8f13-79adff9f5d08","73,834"
"Apr 5, 2022 @ 08:35:36.064","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%27203%27%20AND%20invoiceStatementNumber%3C%27204%27&showTotalMatched=true&uniqueCallId=2eb262a2-4cbf-4fc7-ae41-7c4b220734cd","120,855"
"Apr 5, 2022 @ 08:30:20.445","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%27203%27%20AND%20invoiceStatementNumber%3C%27204%27&showTotalMatched=true&uniqueCallId=b28d29fa-a995-45fe-a0ab-af4436a4c3e6","120,572"
"Apr 5, 2022 @ 08:29:56.030","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=invoiceStatementNumber&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272030%27%20AND%20invoiceStatementNumber%3C%272031%27&showTotalMatched=true&uniqueCallId=be73c4bc-0aaa-4f48-9897-fa2a647d4597","120,553"
"Apr 5, 2022 @ 08:29:54.976","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=invoiceStatementNumber&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720%27%20AND%20invoiceStatementNumber%3C%2721%27&showTotalMatched=true&uniqueCallId=1f2fc193-019d-4171-8e78-9d92a8c1d4fd","120,621"
"Apr 5, 2022 @ 08:29:35.197","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=invoiceStatementNumber&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720%27%20AND%20invoiceStatementNumber%3C%2721%27&showTotalMatched=true&uniqueCallId=34b163af-1050-4309-818f-cd064c3e2afa","149,568"
"Apr 5, 2022 @ 08:29:16.963","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=invoiceStatementNumber&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720308%27%20AND%20invoiceStatementNumber%3C%2720309%27&showTotalMatched=true&uniqueCallId=f689fdb1-367d-4c6f-a37e-7b452fa9b46d","81,197"
"Apr 5, 2022 @ 08:23:49.560","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=invoiceStatementNumber&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272030%27%20AND%20invoiceStatementNumber%3C%272031%27&showTotalMatched=true&uniqueCallId=69a0788d-147b-440e-9033-d259d3d6e207","120,397"
"Apr 5, 2022 @ 08:23:47.763","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=invoiceStatementNumber&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720%27%20AND%20invoiceStatementNumber%3C%2721%27&showTotalMatched=true&uniqueCallId=40b89a74-f33f-460d-8ac7-5856f022a6e8","120,378"
"Apr 5, 2022 @ 08:19:50.281","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2CbillingProfile%2CclientCorporation%2Cstatus%2CdeliveryStatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20clientCorporation.name%3E%3D%27hwl%27%20AND%20clientCorporation.name%3C%27hwm%27&showTotalMatched=true&uniqueCallId=309486ff-9d70-42a7-a64a-ab865c917cc1","120,481"
"Apr 5, 2022 @ 08:19:47.310","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2CbillingProfile%2CclientCorporation%2Cstatus%2CdeliveryStatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20clientCorporation.name%3E%3D%27hwl%27%20AND%20clientCorporation.name%3C%27hwm%27&showTotalMatched=true&uniqueCallId=32195f15-c463-4102-9964-c21f0f6a4d09","120,830"
"Apr 5, 2022 @ 08:19:33.172","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=invoiceStatementNumber&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272030%27%20AND%20invoiceStatementNumber%3C%272031%27&showTotalMatched=true&uniqueCallId=4aa2013a-7bdd-4c63-b727-1f888de80709","120,465"
"Apr 5, 2022 @ 08:19:31.475","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=invoiceStatementNumber&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720%27%20AND%20invoiceStatementNumber%3C%2721%27&showTotalMatched=true&uniqueCallId=bb7bd039-61d0-4984-bcd8-79134ba319e0","120,434"
"Apr 5, 2022 @ 08:19:21.551","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2CbillingProfile%2CclientCorporation%2Cstatus%2CdeliveryStatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20clientCorporation.name%3E%3D%27hwl%27%20AND%20clientCorporation.name%3C%27hwm%27&showTotalMatched=true&uniqueCallId=e484a01f-86ff-474a-8c0e-d195af443605","120,490"
"Apr 5, 2022 @ 08:18:39.628","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2CbillingProfile%2CclientCorporation%2Cstatus%2CdeliveryStatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20clientCorporation.name%3E%3D%27hwl%27%20AND%20clientCorporation.name%3C%27hwm%27&showTotalMatched=true&uniqueCallId=821630b3-2def-43de-8f2d-5c73546f6b03","120,411"
"Apr 5, 2022 @ 07:12:24.543","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2CbillingProfile%2CclientCorporation%2Cstatus%2CdeliveryStatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20clientCorporation.name%3E%3D%27hwl%27%20AND%20clientCorporation.name%3C%27hwm%27&showTotalMatched=true&uniqueCallId=f7194fb9-86c4-43a9-b634-f5f07c2c7476","120,404"
"Apr 5, 2022 @ 07:05:07.126","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2CbillingProfile%2CclientCorporation%2Cstatus%2CdeliveryStatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20clientCorporation.name%3E%3D%27hwl%27%20AND%20clientCorporation.name%3C%27hwm%27&showTotalMatched=true&uniqueCallId=4dfae76d-bbc6-45e7-96b0-806a4902b237","120,541"
"Apr 5, 2022 @ 06:01:16.276","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Ctotal%2CclientCorporation%2CbillingPeriodEndDate%2CdeliveryStatus%2CbillingProfile%2CisFinalized%2CinvoiceStatementType%2Cstatus&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720%27%20AND%20invoiceStatementNumber%3C%2721%27&showTotalMatched=true&uniqueCallId=f12ac61e-150e-49de-918b-0ba72ce45b7e","120,699"
"Apr 5, 2022 @ 06:01:05.918","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Ctotal%2CclientCorporation%2CbillingPeriodEndDate%2CdeliveryStatus%2CbillingProfile%2CisFinalized%2CinvoiceStatementType%2Cstatus&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720339%27%20AND%20invoiceStatementNumber%3C%2720339z%27&showTotalMatched=true&uniqueCallId=03590103-6f15-48ed-8a16-5bc1586c26ce","75,189"
"Apr 5, 2022 @ 06:00:35.996","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Ctotal%2CclientCorporation%2CbillingPeriodEndDate%2CdeliveryStatus%2CbillingProfile%2CisFinalized%2CinvoiceStatementType%2Cstatus&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272030%27%20AND%20invoiceStatementNumber%3C%272031%27&showTotalMatched=true&uniqueCallId=2180b661-bf46-491a-a1f5-0968f61e0457","120,306"
"Apr 5, 2022 @ 05:58:34.136","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Ctotal%2CclientCorporation%2CbillingPeriodEndDate%2CdeliveryStatus%2CbillingProfile%2CisFinalized%2CinvoiceStatementType%2Cstatus&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272026%27%20AND%20invoiceStatementNumber%3C%272027%27&showTotalMatched=true&uniqueCallId=188f95d7-f6b2-42f2-afa6-142dbfbadf8d","120,388"
"Apr 5, 2022 @ 05:53:37.440","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Ctotal%2CclientCorporation%2CbillingPeriodEndDate%2CdeliveryStatus%2CbillingProfile%2CisFinalized%2CinvoiceStatementType%2Cstatus&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272033%27%20AND%20invoiceStatementNumber%3C%272034%27&showTotalMatched=true&uniqueCallId=57e10791-4cf0-40ea-b11a-8d73f8a28994","120,354"
"Apr 5, 2022 @ 05:53:36.566","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Ctotal%2CclientCorporation%2CbillingPeriodEndDate%2CdeliveryStatus%2CbillingProfile%2CisFinalized%2CinvoiceStatementType%2Cstatus&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720%27%20AND%20invoiceStatementNumber%3C%2721%27&showTotalMatched=true&uniqueCallId=40b4f70d-ecd9-4680-b7ab-004bccec6859","120,849"
"Apr 5, 2022 @ 05:52:52.924","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Ctotal%2CclientCorporation%2CbillingPeriodEndDate%2CdeliveryStatus%2CbillingProfile%2CisFinalized%2CinvoiceStatementType%2Cstatus&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720333%27%20AND%20invoiceStatementNumber%3C%2720334%27&showTotalMatched=true&uniqueCallId=60c11574-561d-4085-a237-24366f2744cb","75,509"
"Apr 5, 2022 @ 05:11:18.940","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Ctotal%2CclientCorporation%2CbillingPeriodEndDate%2CdeliveryStatus%2CbillingProfile%2CisFinalized%2CinvoiceStatementType%2Cstatus&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272035%27%20AND%20invoiceStatementNumber%3C%272036%27&showTotalMatched=true&uniqueCallId=883919cc-0bc7-4d0b-867d-437711e9af49","120,408"
"Apr 5, 2022 @ 05:10:37.642","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Ctotal%2CclientCorporation%2CbillingPeriodEndDate%2CdeliveryStatus%2CbillingProfile%2CisFinalized%2CinvoiceStatementType%2Cstatus&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720351%27%20AND%20invoiceStatementNumber%3C%2720352%27&showTotalMatched=true&uniqueCallId=47158fe6-2c84-4404-be22-5e5887f8da49","75,744"
"Apr 5, 2022 @ 04:23:06.702","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=invoiceStatementNumber&start=0&count=25&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272015%27%20AND%20invoiceStatementNumber%3C%272016%27&showTotalMatched=true&uniqueCallId=8f975299-6be9-4342-87d5-5dfd0ece12fb","120,396"
"Apr 4, 2022 @ 15:30:33.303","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=500&where=id%3E%3D0%20AND%20clientCorporation.name%3E%3D%27ht%27%20AND%20clientCorporation.name%3C%27hu%27&showTotalMatched=true&uniqueCallId=0f0e446a-a15e-4f73-ac17-a2427a0b749d","120,685"
"Apr 4, 2022 @ 15:27:12.142","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=500&where=id%3E%3D0%20AND%20clientCorporation.name%3E%3D%27ht%27%20AND%20clientCorporation.name%3C%27hu%27&showTotalMatched=true&uniqueCallId=991264db-668b-4cfb-8516-3c5c292e5710","119,926"
"Apr 4, 2022 @ 15:23:03.556","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720%27%20AND%20invoiceStatementNumber%3C%2721%27&showTotalMatched=true&uniqueCallId=45b4b6c6-488f-4f50-841b-9f0f180c620e","121,132"
"Apr 4, 2022 @ 15:16:28.460","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CbillingPeriodEndDate%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272032%27%20AND%20invoiceStatementNumber%3C%272033%27&showTotalMatched=true&uniqueCallId=01c09614-5b7e-4b02-9431-ef312f9437b4","120,516"
"Apr 4, 2022 @ 15:16:27.938","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CbillingPeriodEndDate%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%27203%27%20AND%20invoiceStatementNumber%3C%27204%27&showTotalMatched=true&uniqueCallId=77511290-6ca8-4226-8a59-a04c0eba998e","120,551"
"Apr 4, 2022 @ 15:16:27.787","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CbillingPeriodEndDate%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720%27%20AND%20invoiceStatementNumber%3C%2721%27&showTotalMatched=true&uniqueCallId=dbea92ec-39c0-4d8a-8d75-04ac2c4302d6","121,087"
"Apr 4, 2022 @ 15:15:43.371","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CbillingPeriodEndDate%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720323%27%20AND%20invoiceStatementNumber%3C%2720324%27&showTotalMatched=true&uniqueCallId=f1e10ca6-d769-4894-90dd-e6c4fb417df2","74,223"
